Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c52b6f4989d4acb2ef11b628229b363103122607368a3f8392285c3afac79658,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214638,51.562528,On or near Claremont Road,E01000142,Barnet 040B,Investigation complete; no suspect identified
cf30852a737ed85f96fc74eae057608af56c8f6e3cbb0867db036e54bd0fbb6e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214148,51.650727,On or near ,E01000294,Barnet 004F,Investigation complete; no suspect identified
cf30852a737ed85f96fc74eae057608af56c8f6e3cbb0867db036e54bd0fbb6e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214148,51.650727,On or near ,E01000294,Barnet 004F,Investigation complete; no suspect identified
0b8476bf2c16372f41f95847cb52bc9d1407dd0944275f986d35db5939ca332c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.194629,51.646929,On or near Benson Close,E01000288,Barnet 004C,Investigation complete; no suspect identified
0b8476bf2c16372f41f95847cb52bc9d1407dd0944275f986d35db5939ca332c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.194629,51.646929,On or near Benson Close,E01000288,Barnet 004C,Investigation complete; no suspect identified
62e5338153c7dcc2cbecaea4850367676f20f2f0f8176b935d3ba4e50a7d36fe,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.194646,51.583893,On or near Willifield Way,E01000209,Barnet 035B,Investigation complete; no suspect identified
62e5338153c7dcc2cbecaea4850367676f20f2f0f8176b935d3ba4e50a7d36fe,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.194646,51.583893,On or near Willifield Way,E01000209,Barnet 035B,Investigation complete; no suspect identified
818a57375b7db5580ad2226db63c05e8179a78546793b0a557f44eede6b94116,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.196108,51.570670,On or near Rodborough Road,E01000146,Barnet 038D,Investigation complete; no suspect identified
8d7121d6f82b386da75f86ca5e694938f1525e6fb11b615d01ddf809c9b8c367,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.196261,51.562795,On or near Elm Terrace,E01000140,Barnet 041C,Investigation complete; no suspect identified
8d7121d6f82b386da75f86ca5e694938f1525e6fb11b615d01ddf809c9b8c367,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.196261,51.562795,On or near Elm Terrace,E01000140,Barnet 041C,Investigation complete; no suspect identified
84dd4fd53139095fa0d3a8d0b1f10bf17cb048f18cb25270a25a172bbfa1b065,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.249726,51.595563,On or near ,E01000155,Barnet 030D,Suspect charged
36dfd64fb8c803561ad9133374d7961e52b1b947e2fda36e56a7d4859342ca51,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.230226,51.582781,On or near Alderton Way,E01000314,Barnet 032F,Investigation complete; no suspect identified
36dfd64fb8c803561ad9133374d7961e52b1b947e2fda36e56a7d4859342ca51,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.230226,51.582781,On or near Alderton Way,E01000314,Barnet 032F,Investigation complete; no suspect identified
7e71d446d083333934008eafe0792d4a28dda1eefe9f7858019d6cc90895759c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.245561,51.599854,On or near Five Acre,E01000154,Barnet 026E,Suspect charged
906a7a4d3cb1c98d85820aefc33110a03fc1310cfb781c65bba0d5a9b66ec4d2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.174963,51.650384,On or near Bentley Way,E01000251,Barnet 002D,Investigation complete; no suspect identified
906a7a4d3cb1c98d85820aefc33110a03fc1310cfb781c65bba0d5a9b66ec4d2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.174963,51.650384,On or near Bentley Way,E01000251,Barnet 002D,Investigation complete; no suspect identified
2f54ec69b22f1c34ae7e4d6019e50ae311b84e452438f2f2e4a45690472ade05,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.232400,51.575494,On or near RIVERSIDE,E01000307,Barnet 039D,Investigation complete; no suspect identified
2f54ec69b22f1c34ae7e4d6019e50ae311b84e452438f2f2e4a45690472ade05,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.232400,51.575494,On or near RIVERSIDE,E01000307,Barnet 039D,Investigation complete; no suspect identified
d191fbc63e8de66879b3a6908ff2e9adca51944eb16934fd6f5c036d98391322,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.164075,51.642939,On or near EAST BARNET ROAD,E01000174,Barnet 006D,Investigation complete; no suspect identified
d191fbc63e8de66879b3a6908ff2e9adca51944eb16934fd6f5c036d98391322,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.164075,51.642939,On or near EAST BARNET ROAD,E01000174,Barnet 006D,Investigation complete; no suspect identified
b28565131e89f8c2acca604d60130d4dfb65a83ac677b485804a836c94ba354b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.224573,51.590815,On or near FULLER STREET,E01000244,Barnet 032D,Investigation complete; no suspect identified
8170314946d2b89fb70782eadad3368c110b2872552006a7256023006a6e302f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.213980,51.575260,On or near WOODVILLE GARDENS,E01000219,Barnet 037D,Investigation complete; no suspect identified
8170314946d2b89fb70782eadad3368c110b2872552006a7256023006a6e302f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.213980,51.575260,On or near WOODVILLE GARDENS,E01000219,Barnet 037D,Investigation complete; no suspect identified
2b3d21b8102654be075cc5a2b2d3580c5d2e9e8d7feb3031263f879c69405da9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.229028,51.577583,On or near NICOLL PLACE,E01000310,Barnet 034C,Investigation complete; no suspect identified
2b3d21b8102654be075cc5a2b2d3580c5d2e9e8d7feb3031263f879c69405da9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.229028,51.577583,On or near NICOLL PLACE,E01000310,Barnet 034C,Investigation complete; no suspect identified
86b0b1ca9e27408ce577dd7ce78d1ecb6c940fbf4441a730c5ef002d102d13cc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.121665,51.529629,On or near Birkenhead Street,E01000939,Camden 024C,Local resolution
f358e655bdf17b4b7ad979a432fb53ccd631e818478965ae69f622af85327a95,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.143265,51.540899,On or near ,E01000863,Camden 021A,Local resolution
470c99be253e454791f920fe1b8fdf750584332aa56b702caf81513e5c1fca55,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.142005,51.537489,On or near ,E01000863,Camden 021A,Investigation complete; no suspect identified
5257f2da1c3f48a73f707a26dd5c1421e47c04ddbc54c74ec7eb5e137af0ea19,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.143083,51.538657,On or near ,E01000863,Camden 021A,Investigation complete; no suspect identified
8301a470838884ddbac9c840edacaba93a78d38052a98299fdd05de03a89da64,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.132353,51.542911,On or near Agar Grove,E01000957,Camden 019C,Investigation complete; no suspect identified
24b5c6d23bd8e6aa6d7ba80bfe7066e6a0478f27782c7d35c5f097f6318fa147,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131782,51.526922,On or near A501,E01000852,Camden 026C,Offender given penalty notice
aea9b51b86ec085dc60ac8daf95b318c54aeac4bb65e1b3ec5484321212bdcd3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.197666,51.494744,On or near LOGAN PLACE,E01002815,Kensington and Chelsea 011B,Investigation complete; no suspect identified
9bfbb9b5845630f392a12d091ab055e8ae7411a0a0d2281836c5655c90f2334c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.179956,51.485469,On or near WINTERTON PLACE,E01002912,Kensington and Chelsea 020E,Investigation complete; no suspect identified
4b9a548948f95661b33a7055764d8f72c935c62ecdab6cd207846998d3c7cc0a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.190507,51.488177,On or near COLEHERNE ROAD,E01002894,Kensington and Chelsea 017D,Investigation complete; no suspect identified
0cbf29abb0b2b4c7455a59c0f59b05ef36b14448379f50513894da875332167b,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.206226,51.563768,On or near Torrance Close,E01002321,Havering 021B,Local resolution
e72346bb906af19afcb127208c34397a7352e8902ad07049ae97a23fa109e688,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.183901,51.572405,On or near South Street,E01002350,Havering 016B,Local resolution
0fe375f4ff8a0afa0d92356efd63e1ca519bf5392cf69d67fb0f79afb46312c2,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.157261,51.591009,On or near Hereford Gardens,E01002325,Havering 011C,Suspect charged
59801aefa3ed665550d3db90fb07e97a47ad6bab7dda5d8709930b04fcaced81,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.183508,51.575946,On or near Chandlers Way,E01002356,Havering 013C,Suspect charged
ab2e01b39e7a8803beeb35f8bbbed0cac7e152bc13b065655d0113af792c9986,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.212335,51.606971,On or near Edenhall Close,E01002314,Havering 004E,Investigation complete; no suspect identified
25a3b2e41720f78471331edcbfdd4fae35c3500b619171fc65ec7e0e7b51be8e,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.215137,51.602224,On or near Tulip Close,E01002314,Havering 004E,Investigation complete; no suspect identified
ee563728ad73e60a08cd1de94df7bdc357466e3bf64e258ce3bd76f4676071c9,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.183029,51.533734,On or near Courtyard Mews,E01002375,Havering 028E,Local resolution
521ec92fb3b5136f5267277d6c252fec936794cb6df6deb03067e09a0d032740,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
ed45486ccd37e176078033e4f8b62fe34b4a74c582911b7f2c8081cd03efc5e8,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.219019,51.606306,On or near Farnham Road,E01002282,Havering 004B,Investigation complete; no suspect identified
f9631275f24d32aeb8d6bce49a2937b97d6c50b4ea083c03e7ba8a321c9f8d0a,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.260028,51.571269,On or near Trent Avenue,E01002253,Havering 019A,Investigation complete; no suspect identified
e76f4b0c205446d588bba68c20d8562d7c967106b8df45c023d9d80d7ee5e705,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.217217,51.604001,On or near Dunstable Road,E01002284,Havering 004C,Investigation complete; no suspect identified
f4aba7739357da854c3e18887d8496c35735cf664c03bc3e4add5f1814abe6c2,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.217691,51.553866,On or near Hornchurch,E01002291,Havering 023B,Investigation complete; no suspect identified
446b14e989ad6c33b62295c5f7008006ecb10df183ccccaa4f0fc8782a2d27c8,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.179027,51.568651,On or near ,E01002248,Havering 017C,Investigation complete; no suspect identified
8b2551e99cd81d7137306dc0cf98239b2ddc2e379f4caf3b5d99af57734c8510,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.250582,51.550065,On or near Leasway,E01002388,Havering 024C,Investigation complete; no suspect identified
639a564b2389a18066b1c2de0198ce082e58ade3bcfc2b63c0d0df4ba0b01bbb,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.164449,51.598862,On or near ,E01002332,Havering 009C,Investigation complete; no suspect identified
4723bd06a745f41d3983fc2c4cb628c6db7d506524e35d18a4657de6e30b21b7,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.225330,51.506419,On or near New Road,E01002344,Havering 029B,Investigation complete; no suspect identified
aa2a5a31f06a638ec0c8964ae5201b01a7d6e16419fa3b02d57db47c4f54e4cc,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.179027,51.568651,On or near ,E01002248,Havering 017C,Investigation complete; no suspect identified
e8b10fc846db328576302908cdde3001b25af01f4dc17ce7cd2239479d2c5312,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.235585,51.599570,On or near Colchester Road,E01002298,Havering 007D,Investigation complete; no suspect identified
a7532c3e87b491cfaa744510e665330a2d0eeba36b4e137588b2efe094e41c2a,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.199809,51.568025,On or near Norman Road,E01002320,Havering 021A,Investigation complete; no suspect identified
fa8110a59be5eeb69eaa2e8dbc99751c069151a0876c8679513c5df732f04854,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.198880,51.586442,On or near Main Road,E01002337,Havering 012A,Investigation complete; no suspect identified
bf3fb3bd6f31d94cf04940f03d92f9a1f7911a411fa922b986db62ae819c4f4a,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.245296,51.531774,On or near ,E01002385,Havering 024A,Suspect charged
51cc8f09b355333bd5c78183ee3b268acaecf3d5f953d203e48f98fd0668367f,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.249373,51.556258,On or near St Mary's Lane,E01002386,Havering 022E,Local resolution
96b7d336340c17b2de54fcf7b4454ab7304117274607ad3641020b388583f34d,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.245296,51.531774,On or near ,E01002385,Havering 024A,Offender given a caution
48d6c726ed9d20a54465b5472dc33617e49cf109dc47de9f778d4dbf707e7a3e,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.226198,51.583004,On or near Primrose Glen,E01002378,Havering 010E,Investigation complete; no suspect identified
48d6c726ed9d20a54465b5472dc33617e49cf109dc47de9f778d4dbf707e7a3e,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.226198,51.583004,On or near Primrose Glen,E01002378,Havering 010E,Investigation complete; no suspect identified
48d6c726ed9d20a54465b5472dc33617e49cf109dc47de9f778d4dbf707e7a3e,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.226198,51.583004,On or near Primrose Glen,E01002378,Havering 010E,Investigation complete; no suspect identified
553b77bc30bab79c222100fb85ffcfc2b07be73797dfa5a5a86c354ec09f1a7d,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.168319,51.590374,On or near WAINFLEET AVENUE,E01002338,Havering 009E,Investigation complete; no suspect identified
05c9b3963b8e3bf33585226e6f5feee64f7af5dab231534ce6331024a6f4c0a7,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.195457,51.569051,On or near HILLCREST ROAD,E01002319,Havering 016A,Investigation complete; no suspect identified
fbe69adbeb484eb33b1c87723497fe93babe02f411eff43e6f8e069fdbde1fd9,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.212967,51.592346,On or near A127,E01002383,Havering 010F,Investigation complete; no suspect identified
a18f0bb4d969f5b75d9fd526ac945ef7eb9c4525a540e8d0b91bae441a1cd1f6,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.009564,51.645482,On or near Bury Road,E01021806,Epping Forest 009A,Local resolution
9be04ba51594263d5767d420adda149c994d66590b6a828e3668743c58ed8017,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.036314,51.513333,On or near Hoskin's Close,E01003514,Newham 036C,Investigation complete; no suspect identified
56a3920b9c7726ae00da51abe1f8afa1b559db8e9949ffe9f709f0521dc3211e,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.023455,51.547395,On or near Sprowston Road,E01003556,Newham 008A,Investigation complete; no suspect identified
c688328a4dd063a1e8b997cbc600903a4c16a0cf38c75764036fc4e4ca9e6d8c,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.017390,51.517887,On or near Chandler Avenue,E01003508,Newham 031B,Investigation complete; no suspect identified
94af4a17334d825d397fbd658b34b3de6b496c873a2e47f232013e0e0029a873,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.012825,51.519611,On or near Cliff Walk,E01003503,Newham 030D,Investigation complete; no suspect identified
895a6ac39d489f65612a1768196d933cc2db9824f0c8f1e1dcc34838fc9f6186,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.063163,51.534357,On or near Dukes Road,E01003622,Newham 023D,Investigation complete; no suspect identified
ca7b4f62ff4cc5863a850284ad43128c8c9053a524b15d614399cb0b3e7848a1,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.032972,51.539578,On or near ,E01003564,Newham 014B,Investigation complete; no suspect identified
